"","DimensionName","weekEnding","Country","Google_UAC_Total_S","Twitter_S","Cabify_Downloads_rate","ASA_C","DRV_FB_Brand_I_Scale2","Mobility_grocery_and_pharmacy_percent_change_from_baseline","Mobility_residential_percent_change_from_baseline","DRV_FB_Brand_S","Google_UAC_Cross_Network_C","YT_Brand_I","FB_Brand_I","Google_UAC_YT_I_Scaled","InDriver_Downloads","Mobility_transit_stations_percent_change_from_baseline","National_TV_S","Jampp_S","economic_unemp","DRV_YT_Brand_C2","kpi_sup","Google_Discovery_C","FB_Brand_I_Scaled","Bolt_Active_Users","Mobility_parks_percent_change_from_baseline","DRV_OOH_S2","FB_Brand_C","YT_Brand_S","Pay_TV_S","Google_UAC_Display_C","Uber_Active_Users","Uber_Downloads_rate","Google_UAC_Cross_Network_I","DRV_TV_S","DRV_Online_Brand_I_Scale","DRV_YT_Brand_I_Scale2","Jampp_I","Google_UAC_YT_S","Bolt_Downloads","Online_Brand_S","Online_Brand_TTL_C","OOH_S","Facebook_C","DRV_YT_Brand_I","Winclap_C","DRV_FB_Brand_C2","Google_UAC_YT_I","ASA_I","Yahoo_S","Google_Discovery_I","DRV_YT_Brand_S2","Off_Brand_Minus_TV_S","Google_SEM_S","TikTok_S","Winclap_I","Facebook_S","Bolt_Downloads_rate","Local_TV_S","Yahoo_C","Google_Discovery_S","Radio_S","DRV_OOH_S","economic_cli","Google_UAC_Display_I","Twitter_C","DRV_FB_Brand_I_Scale","Uber_Downloads","Google_UAC_Cross_Network_S","Google_SEM_I","DRV_FB_Brand_I","inDriver_Downloads_rate","DRV_Drv_Online_Brand_I_Scale2","Google_UAC_Search_C","Cabify_Active_Users","DRV_TV_S2","Google_UAC_Search_I","Bolt_AU_rate","DRV_YT_Brand_I2","Prophet_holidays","DRV_FB_Brand_S2","Google_UAC_Search_S","Paid_Others_S_2","inDriver_AU_rate","Google_SEM_C","Google_UAC_YT_C","Prophet_yearly","Jampp_C","DRV_FB_Brand_I2","Google_UAC_Display_S","ASA_S","DRV_Online_Brand_S","Weather_prcp","DRV_Drv_Online_Brand_S2","Weather_avg_temperature","Brand_Total_S","economic_gdp","Mobility_retail_and_recreation_percent_change_from_baseline","FB_Brand_S","DRV_Burns","Digital_pubishers_S","Uber_AU_rate","didi_Active_Users","Cabify_Downloads","InDriver_Active_Users","Paid_Others_S","Yahoo_I","DRV_YT_Brand_I_Scale","Prophet_trend","DRV_YT_Brand_S","didi_Downloads","Print_S","TV_Total_S","Google_UAC_Display_I_Scaled","Winclap_S","YT_Brand_I_Scaled","Cabify_AU_rate","YT_Brand_C","Facebook_I_Scaled","DRV_YT_Brand_C","Facebook_I","TikTok_I","Online_Brand_TTL_I_Scaled","Mobility_workplaces_percent_change_from_baseline","kpi_dft","Off_Brand_Total_S","Twitter_I","Google_UAC_Search_I_Scaled","TikTok_C","DRV_FB_Brand_C","Week","PAX_facebook","PAX_google","DRV_google","DRV_facebook","referral"
"44","","2022-09-26 00:00:00 UTC","",57850.391897513,158.924702383321,1.38275884611209,19925.1255482773,62547.2280806071,30.7136791769739,6.55840545388616,647.003883411293,9367.01556447701,54356341.5629742,10354694.6475448,8135.9820105088,51266.3560936271,0.987378561498995,35366.1599078407,2091.78842537193,110.368549318288,27415.9333524739,3712.91382713893,4790.54227901065,-5240.20878742626,-4574.21791396558,-1.6475117248539,7798.54445959642,185130.337466319,24687.8704364051,-2338.86399383474,23319.7647163581,22227827.0221202,0.46039848348893,-178028.090845604,50457.2320405147,10248.8691986657,8685.15207492784,17359926.4242924,5046.20902363422,9476.69304665666,86230.9877202009,238127.061010278,32759.9002718301,-25542.6991603716,-1538705.69600506,2364.33771312805,95784.0530461502,10105229.0054435,50196.6127962127,934.477230426759,-101426.194944914,4388.57872512882,148933.59975767,22879.764471968,-909.558001235013,-81136.2882696786,5287.09249805527,2.42302012451333,-13346.8030119954,-1241.67925780623,-33.2872169819011,6498.86187333872,54998.7614844214,78.2818446948564,6584680.51518434,-2347.09667634863,18379.505375567,188910.363637953,-28.0136519542887,507095.815196321,14007784.7968211,0.641825648725747,71077.4601449681,24318.0722662431,-41480.0494020229,-5126.46851643957,418943.691514708,3.8060894668385,-15679211.0525271,5137.21902570101,99997.4590345207,38914.1613562823,10933.7112303685,1.23949675823885,42757.3410175527,32925.8554864201,11167.7769955868,141150.669070772,48942720.8554266,19269.2839897881,5378.99188753455,10071.6995280336,6.92201042583503,48755.4201506333,72.8939792397719,320443.065487244,81.5920774009334,-43.9489306206325,109395.940097457,600339.620577361,138195.796655126,0.14255996407481,1602773.2472768,4965.32000814784,1771223.12524997,11667.5933846861,5105606.52792501,-20164.3227596968,263746.456040589,-33351.0303881002,28606.5775771225,-18305.7383468291,-105472.193120923,19679.9010827281,256.663514086446,22511.4011025155,23.1748510758441,87290.0033173184,14600.782740884,25878.0790333687,7389474.84289108,969171.275867591,41791.4747101968,-2.06527649129451,4861.57691366163,179777.826270669,496699.491628248,801.586903622936,-5068.35424973107,-88232.0706453007,"2020-07-13 00:00:00 UTC",54702.3735675201,35780.108367538,27295.4455250123,38293.1585822674,446504.231971986
"45","","2019-09-16 00:00:00 UTC","",44779.3570960974,957.697167761685,0.448616888049468,-3547.07094846529,-15981.7753768408,4.69748000074658,0.219713312628509,-9389.96150984943,5262.95242748988,62269620.7778454,48642483.3652393,-472.477147609552,65401.8826294071,-12.2840299726529,-89510.5386187142,2256.73006446791,111.01420217892,31341.7776827837,13558.0825264603,738.710489760176,19348.912954599,104527.881799641,-28.3933432317071,15608.862975002,153692.605170308,158535.494057578,13183.1987288389,156813.345137896,19289387.4911834,0.314961107966446,435807.097201104,68308.3795673966,42919.0855660023,17851.8093146937,-3676739.45620686,10278.2248021792,2663.73575009556,12638.6924932687,367577.137398475,32300.0097351277,79241.4070141845,4595135.64036613,-20184.4270065129,138680.806239662,7791236.17480716,70879.3031860834,2203.07179455029,69778.921922448,16206.2276969953,33758.7865856756,371.983797439505,458.245199801957,10216423.8196778,51783.1210953707,1.74055727785223,12951.4145601843,-636.117354571559,569.293695818151,20224.7026705895,10233.035170013,105.717418728083,-598836.50717357,7607.73214773308,-13996.6153609148,162379.84972249,324.71752614706,1305758.13002206,-16322023.9611735,0.458888685370777,57242.6236331991,8767.16479408507,446407.68969132,193070.219846391,900083.804833016,15.9468513963329,4193545.48274659,-12279.3661835476,-4778.27455826329,28888.9993709533,11468.2365879917,1.37714956083464,40250.2174547564,117753.143392432,-9422.40364402315,148790.257428165,54882918.148238,24561.8486572254,1798.1299061847,25882.2865485028,2.87944843486894,-12928.1487017634,69.4161505338855,-241469.59244808,101.037368666556,-7.76298666584648,29412.4703249193,159154.464071721,98472.8220047384,0.0503412625349779,1291552.57093126,13043.0726305087,2395685.03548079,20936.3135366351,5207072.74833481,30251.4678520765,303924.041818417,9690.51428454265,37618.1435929826,3512.09545712677,36220.4563525337,-6010.03335660855,-277.968183994634,19137.9836083902,4.89104844573324,137269.674090305,29279.7022579891,-12664.067207466,30905259.8558312,1462467.42702352,54228.6996057656,-8.05953927832977,4344.37621466228,154971.092775671,365750.248411561,982.534533808401,8740.643515092,3904.53305462546,"2020-07-06 00:00:00 UTC",3966.92283822946,67405.6601365523,40814.6234411916,30405.5492484646,300653.652278257
"46","","2022-06-20 00:00:00 UTC","",54266.4406172244,-575.728908756737,3.16500606004497,3434.63996755508,3068.31572319128,16.0034302481714,4.17076061595125,34019.0513052858,4381.34760475344,31277879.3153538,19746467.7953044,2774.91302611834,60634.9892874127,-37.6333323752436,-164222.477779585,4049.80895923617,93.3122507743822,-30061.8509316325,14715.9527933628,11.2093772386619,50799.5266129664,235477.491639499,-31.288531536832,-147680.934034969,126962.455865648,43281.408389837,919.608314810303,-23722.8359354236,17870194.1075721,0.307415132994245,-190409.494779667,-112792.321134282,-8978.25212618648,33618.6086289162,11028880.2163083,18849.1397901387,24229.2418289653,98271.0879995102,-240318.677469195,18400.4652250864,53843.4896619848,3819218.68351788,16765.7382326191,330471.108620072,9371563.77741108,-97389.200674383,-2676.48825965241,-327790.080124166,52009.1769827709,60216.9651252573,16917.3013162348,1260.14118131894,-1592746.15455237,31775.5599108663,4.39806139640512,15090.8428255884,-5728.29689637042,599.881373671954,1866.15130554718,-768.805471498619,103.819914688344,10138586.8577936,-1991.33764207177,15367.4001710019,78913.0407756684,1265.16606715045,540417.356189029,19208325.4138678,0.255304628707759,82205.9448426912,9743.70336822271,256572.877923601,184189.073860631,727812.286883548,3.01441315549558,-14948428.3411183,25775.2526458395,-112070.870502714,32196.4745170573,-1724.55981781479,1.49007123227371,62398.9327228553,23487.7910943492,-9929.03163941846,132309.439522704,9109600.32895212,37044.482312986,8537.99654045935,-403.808686379365,2.60951399609816,25915.0514300226,74.5438495491619,180043.580062428,83.7925106811061,12.0459448780704,23.5071146513401,-148654.313990025,-147173.729917554,0.0528643859460197,1885357.15640917,7230.80574502617,3027227.25708446,6782.38596264308,-7278575.59462418,5354.87682505316,230352.608857598,-4666.53857695364,44410.9571265574,2081.46450723464,78605.5776458987,14351.0541155788,-214.93348334673,34741.1467827665,28.1290678384764,46296.2103637658,39788.3837420562,-1850.86145289647,-9683991.08452803,809505.58348377,80875.3474918691,-1.65952589771492,4272.60362436379,97276.2227168142,540693.232435793,633.786132740926,2437.35195872782,75370.3694414653,"2022-04-25 00:00:00 UTC",38784.5963407388,15123.3251821054,42186.6057773577,36646.7446731234,531178.275529282
"47","","2019-12-09 00:00:00 UTC","",56217.8938263557,-264.419970970658,0.561853894926304,3394.25962457955,71590.9913360129,10.4955404592049,8.068154086964,11841.690226583,1861.84431786495,53772491.2136773,75165.3826004714,5892.27963424296,45693.5283058915,-87.4536545964473,4429.02802206225,-1295.3802585062,112.999743573579,26578.923292342,10210.7784754722,1273.94274991004,17913.2446773442,176328.226134983,42.2361930849272,95215.5794752237,300291.129361766,30457.957194854,5172.89399536459,148070.525923388,18500692.5903406,0.0823617099069344,-167675.284584011,-29574.0737701908,34551.4334362459,-12935.8430071759,27082530.5015102,6746.90519144523,6922.9702070834,145603.836180829,237762.734256308,-4125.36966398398,152683.481631612,23275766.8700764,-23679.8493983901,-173139.71179696,12165344.6531838,109148.135117952,1142.67146509393,-78468.6047888573,-2151.94439767558,-47343.8589290967,8432.89790590438,503.143704681996,5248462.06560052,78983.1107274055,-5.02736396080604,30008.1476416999,11826.1372492933,-1317.1734346827,6766.93980769453,-9543.1100056324,99.4585915569969,-846325.265248017,2050.0012609901,8626.81220588282,154758.171627115,1590.63665763843,-928625.457602048,10769013.4045724,0.325210949866407,80117.8779467401,14231.5223082281,183999.944719589,249334.496182817,493761.048551964,14.3034920147969,-859928.330900378,22425.7449588848,4254.16641338653,34339.0630366723,16334.519349606,0.852302655410524,-11790.7805044602,85583.2987011317,16794.488834959,-22915.8275581389,44555564.3962364,9044.4941171276,491.838862925897,26143.1396827073,4.35634192167938,79438.7896565933,74.1139574027902,123579.889488965,113.520539721888,5.19504530350775,29219.4602580351,305420.903823154,32699.5538831567,0.0391856903569209,1375097.30339027,16462.2281695555,1929438.24924339,15720.1873019126,-1627832.51195805,-236.680042658732,292588.632735804,-22019.9001190633,43448.2506872721,-13862.7038765893,-14611.2307228639,14259.8542335588,-607.605659327332,64229.3868411645,-14.4369838647524,75468.4835077142,21577.7188279508,32313.548671738,1138248.06862908,1130448.22070833,-33399.1073262987,-10.4327050199096,3099.52329246858,152352.572257578,274678.809849741,666.352721491045,5679.96525986657,15335.8112079246,"2020-01-06 00:00:00 UTC",18206.8730383295,-11069.25214538,15446.6023425426,19696.9069667775,662225.821823001
"48","","2019-09-30 00:00:00 UTC","",-263.563887716336,1167.61408534747,6.13023928907491,12792.121689186,32604.8933918713,2.59163970757812,6.10130205939344,-17786.4297262424,-446.325102531136,18482906.2331122,-34610640.4376466,-805.479726498928,62261.6538232252,-25.8517603036083,216453.736139232,5025.39855119369,119.25374698207,3630.05447745861,11752.4378695212,1236.43247675236,20104.370268004,126552.947107207,0.273748933410316,138064.004904262,334657.486154343,84111.9305914675,-725.904913159926,-112464.591442897,17165485.7557215,0.410391001574167,344171.48180842,6507.99253137734,48768.844768686,13461.4872761762,24273342.5827829,1445.43249335274,6176.01461465995,33083.0057062275,-142585.104661954,90423.088106079,175471.790768851,9237004.5481089,49258.3058135277,-24975.3052060135,10624141.420994,150165.704595212,-79.3441412821414,142522.934566495,7355.98675672917,-175571.77676832,15663.4550168528,-90.6682009849026,-3437476.75173588,37360.9242246472,-0.0781225703979054,7534.1595177214,11207.0301444376,993.532574050427,-16713.6868352155,-6486.85937289943,105.655876541822,592780.973564783,-11.8369068687479,10033.4313833407,152141.483687097,-436.991392090349,874503.280837518,-4580083.07942278,0.507971628478053,2590.02055747557,7173.88075864347,94482.5987220457,186056.863606704,563714.155862503,23.831276012958,4946946.13740227,-5006.84193248267,12660.2987285686,5314.15847933786,-8587.12023142717,0.722942627104262,16018.2342631436,109304.258166378,-12252.7040496881,20723.7842507965,3714117.93501153,6061.83601172038,-2900.53807405177,44251.3764549966,2.26835323572675,40944.6943381498,79.1619219285663,108204.603622966,114.230254085279,-45.6965280242726,63775.2117973057,206280.306966133,-129446.461000645,0.090857927194423,1262872.73346263,15340.7982901099,3406484.33781523,1689.02525751489,-431911.819585115,9692.09415864433,305879.058731078,27239.6573292481,41382.4767441757,12446.7667704059,-35830.3846306007,-4114.12924502219,21.5938836392915,48413.8445097364,24.5829839411034,-11184.7827649608,53309.1964070089,23427.3108878424,20663964.8105761,229176.640666437,77629.255658351,38.5083382902448,3622.73531185015,97854.902502732,296789.339814892,501.226652027382,-1024.90571474565,136970.937645357,"2021-04-05 00:00:00 UTC",60516.8949669364,62081.5116831508,23454.3560148408,39694.2186991042,440076.372686628
"49","","2021-11-29 00:00:00 UTC","",-32576.4222012235,-472.536347019397,1.35346399708368,50.0145016061542,1023.96945777279,24.3263317708125,2.17221511118653,1312.9727751731,972.200679496228,7683149.4487822,62734583.808206,13637.6943883782,70673.1442660892,-0.0566591717424085,157492.561503623,2880.59430112,98.9997279502582,18684.9181866164,17432.8033358636,-7785.66160015515,-1496.48397630926,107596.498865756,-19.6924307463492,3759.21647705965,-69950.8537784014,42063.754537761,2212.44284654167,76760.9750170989,16639137.5174636,0.155173970392568,-104501.227600591,174719.310685495,-27869.9833037107,6762.24479907483,23780310.1916536,18537.1766696055,5192.41189643155,181342.215726566,282636.423862936,-3518.27440618028,158698.3349776,-10776801.0862219,25402.2051733309,365748.080235912,10477784.6858167,11888.7281452605,-461.401784361449,-208429.382249913,-25268.3396722156,-126971.525351511,2437.75017483176,490.798333396389,7532335.91838213,47870.0953210458,3.92840245306453,2171.40081378028,12344.0643965431,1.1776087608211,-866.151698738395,13339.9038987149,108.11399437819,2199392.03615528,-719.670792959473,11536.1046354739,167628.133675673,-224.594720834743,2188287.15985681,-84485.8895205744,0.572789732233539,43343.1402679832,14604.8559272876,201376.194220355,-35397.1762190626,1079619.88368781,9.70040041536892,11405475.4828072,10193.5751196334,85104.645021058,45525.2906611053,17402.7823333462,0.443280772639059,50655.0502333358,208974.151216517,50801.4663202407,875.558649273706,25338118.6601714,9589.71226750381,7379.78198741662,70983.6365698442,4.61117807925631,174391.491693358,76.849448407353,101834.994160336,92.3381703329766,-3.26906927250106,34478.8091855901,405116.143243316,240305.320887561,0.0897050719937928,555388.118877801,14360.2567297059,1835048.82361268,7922.22394518283,255381.154538722,12132.8741021823,216206.896612381,1996.28850992073,33209.4582152928,4058.20533350401,87751.973537184,15145.686730054,652.942973828679,45315.0617897462,2.670079883574,189429.739375973,28434.9339465153,-25069.6365109926,21559287.4437227,-741713.484008201,2971.14077365858,13.6883104870008,5399.30462461185,92293.6580080734,274262.769140313,660.831915855382,38.1273484914774,63475.7935043906,"2021-07-05 00:00:00 UTC",39988.4437308633,70932.6464340002,13871.4239242905,61465.0992410781,109974.837358835
"50","","2021-03-08 00:00:00 UTC","",48593.9787804561,450.485623149888,-0.818732711226648,42096.8443049664,-33096.2901824669,23.0250864145424,8.47001867980138,31304.2543020499,-412.23599670509,401858.428750642,52483934.337215,6803.74861708772,59826.3826107785,-1.89542856292246,7371.70420403226,1080.36572476032,90.1392483656273,87430.9909361113,16097.5340573758,-2953.08727085799,37089.9881614278,10433.7638652981,19.4643615719143,-36425.2285129377,76454.2143474238,88638.4446676155,4473.95162727108,70641.4903658856,17392592.293698,0.28645974723125,-281104.763724747,-53918.6229466381,25749.6091843845,25012.754406414,29642564.0541405,10135.4179332929,6223.97227748565,97221.7875916176,413087.801982297,75292.1514785016,65971.7407816131,-10730469.555943,58543.2345459123,99777.3451103225,10282086.1092944,-69164.8704736334,3.51246805447227,-105265.211816687,-8113.96198261141,157613.021460455,28374.8876585007,807.801634475121,516060.527419337,39281.7338154962,-4.23235395426789,-16294.1237579029,7115.80585498658,605.685713280834,-12558.2822642349,158.634040954472,99.6973943179113,13046663.9521947,706.332217730202,20419.28215535,165913.51553666,146.96095613975,1837778.7802667,11125484.1113486,0.148888470042939,-11820.2083776357,16716.465368535,368374.471571592,-40817.1335518025,816694.875095401,12.7605116236966,12580182.6338333,10262.3052410982,24248.0649671148,3745.43211512537,2399.35678633495,1.31273359921103,47224.5048338774,48529.9374972034,34054.6600362652,88449.2250518274,12819157.4849569,18055.6090099669,13363.1526021896,-5625.15755839236,-3.21066262958336,50586.897532112,73.2781565959943,286009.179056108,105.231781715514,-4.65558787124768,80123.4470568201,-16231.9988545538,41497.3139623017,0.0650480619581837,1098919.73297662,12262.8835635244,2034669.68504781,-6700.78800362467,10036288.1955263,30033.371277958,217853.452349044,24309.4958257477,25444.71507091,10825.9068084334,176445.27805912,1101.82669801466,-282.461841929832,24184.6558119538,6.83949790869831,36443.8723100091,26425.1577824144,10803.8905598022,42918819.6352781,125820.822293122,-27507.4874344498,-24.999871266401,4271.91766374453,68108.9443790906,171428.147594024,405.645694867842,1480.94080511688,49337.2321723003,"2020-04-13 00:00:00 UTC",61762.7637641711,51389.9530912001,26607.2746759012,25107.5585225604,337650.969585908
"51","","2019-08-19 00:00:00 UTC","",48339.792852342,527.177193272575,4.92606271514644,2408.17162920206,44496.6133711685,47.8110824231383,7.96292667970194,28231.9594380616,-3923.22228409685,25109062.9975289,33266168.5148344,14576.9370457241,56565.9987764035,-2.1025587653069,-61395.0717934627,-1586.07357836537,106.239739163319,-34870.914677492,18506.6472478207,4493.80981766759,21057.4001879392,131400.277466913,-38.3623388958547,71477.1769202232,90103.8834494759,35817.1783209911,-9786.97745986785,846.869443565694,23681073.4997782,0.26923933174118,1259844.52651691,-33357.3802730877,2778.59497853838,4963.93482032972,-1012848.25416552,14499.513746253,15932.5317010073,89358.335391664,-5315.45822177627,93989.7245945355,-11291.5286439052,20098008.5836535,13212.7279489816,-44744.8730097168,10236588.7694332,48648.2981036977,-311.929150573217,105463.399981677,-31380.2365514312,-14676.5318264502,39343.7878250439,-854.236707376049,9680779.54277515,51579.8037848948,2.28932373249281,2300.95081568821,13520.8821486357,-837.517098896922,-15671.9963372704,-17073.0281373362,98.8243532427869,1910193.33002627,7711.02328469281,-16081.9817463691,92974.8748361227,2401.20830472725,1023753.57904262,2026178.95341574,0.567135551229388,16315.1759431284,27324.410316586,-362999.742769894,208203.519579145,-491444.531545423,10.8516132566458,15739206.2077688,22907.1872046975,116475.031149566,10906.819244775,-2967.14993132724,1.2988832061461,13305.1547161799,58589.8111291241,30214.9217536114,28012.0968329483,34723252.8517793,3246.33379958135,-7239.2829662113,12424.1018069468,4.51465388691991,106885.744556465,82.1743492468432,363976.062165491,105.972729180699,9.6953086214283,56068.279642607,331207.372061908,-101139.138429946,0.0581181059581462,1390526.98905286,20571.4182433558,1737504.42228326,-4542.3076307985,2950856.7723277,-4745.41595856976,246758.095628886,29171.818404885,34374.1580531965,3568.72968309218,174066.624714246,19057.7013122297,-200.665455478637,-2553.39567235233,20.9099300241507,103384.153165798,-8735.85062367456,-23231.8255937927,31253899.6521576,957370.051511419,104495.17618095,1.09932513622602,4450.95429403487,415857.464521124,195214.246239327,1026.1600121218,-1281.97931175855,60036.7243352086,"2021-06-07 00:00:00 UTC",19987.2351231244,112946.063574276,37192.3575992706,29962.1221833979,419220.100690948
"52","","2019-06-10 00:00:00 UTC","",41180.6084423201,-34.9551074243442,6.60990741626904,-4578.25538254551,26747.5756095621,12.9645319258508,2.05633774865359,43977.0060041964,6261.10566591649,53214910.2359252,-16644144.6420114,8488.53804666632,40991.9942754006,-80.9765597503672,-44623.242792705,621.961874222349,105.115522325782,-27360.1731601318,2606.04359600684,3965.00064497852,28144.6444577164,126047.205201958,-19.8928202337555,-3961.23263209048,-15055.5386943745,6388.1549436393,1007.12747188015,115590.552737697,15085456.9163458,0.268049914051973,-139549.423973018,-1080.54325335396,16452.5227005461,-6253.81774651818,15696567.0641629,10380.0838124783,5320.51186098141,-13970.2493514293,359854.610366846,-149873.633336234,86194.4388834652,698083.18308191,-20979.5116901763,292562.420990015,6310851.29980892,31069.4711135457,-4897.7329931421,-1845.7476622535,-11444.9427505906,168316.615823907,-923.819719490133,-231.467401615257,-234368.392445633,55956.2551430313,-0.0503724309062124,-10790.3507302243,9715.72915756562,1383.45472010095,-10991.7332584866,-30840.8426408769,117.73939734859,7515389.63871806,-320.753753738637,24392.2481486428,130211.397007677,561.903620029936,-21046.1242889334,-1059589.83400449,0.916290949329745,1829.82754934528,27882.7256468547,330559.028153625,-179213.916522175,820712.030537715,21.7936233806521,13078231.4971185,1182.57088943729,63420.8856096898,30651.4358691141,-3620.36963167796,0.945027608707858,63080.2259146729,10504.1835009928,1965.85671499821,35255.0139209428,19360692.7860918,6364.08642761579,14345.5949655952,24092.6505094384,6.30541742693443,-28235.0475536031,73.7257152945637,361085.259345256,97.058277758253,-17.816511708178,36515.4519398272,350929.342400732,80649.349912364,0.144620949231918,1553280.27430213,17290.1475195223,854796.427503427,-678.230285045392,-4076333.56214916,42032.1388196603,170151.894821389,-6016.99430755744,20450.1451866007,-1618.65754664776,-15427.8837437885,7241.90671483412,752.237220581227,57399.1876150208,29.3230501142532,64247.3643927424,51522.1117561635,44257.1322313444,31396802.9546858,1663227.18048558,136420.674176759,-25.9319942300989,3855.6108991808,-253159.792150403,249735.69717746,659.318364107605,2082.19705801588,80925.4748987468,"",-17278.2948966385,90597.5994756656,9811.37137391262,45069.1988792393,-127184.434431674
"53","","2022-02-21 00:00:00 UTC","",29978.1784129021,-256.739622540317,3.14137407323279,1326.00814782958,82498.4301928063,15.8340948895592,6.18291569823849,4646.84485335758,-1339.61101582727,-3455009.33673234,25943023.0206555,17428.6890024166,81474.2962954488,6.82949360878945,-25920.1734603638,826.85508908772,108.831750490091,20987.4810453003,13359.0746668092,-2668.02926470769,23404.7438899271,207085.098245414,-10.92881137822,-101300.696851768,89648.2631746682,21592.0393714532,11019.4642914022,193098.754257257,16615144.3301671,0.119678615779784,182090.339016734,-117092.716078353,5005.66694137553,1294.05541090565,6186048.9927251,-5111.36049501962,6747.40842426552,10224.8074040311,202476.492581634,-15273.5743434625,116655.395467346,15290159.709857,24960.5494148044,164966.387341005,7568405.25546428,42005.0572669684,69.8801652334121,312009.648071801,10908.039481628,81007.9265547392,43418.9963714874,-538.079557111609,1577146.69297847,63557.4896566243,5.09005253525483,20340.3585057384,5450.72180291906,-100.438798865664,12254.0057989869,28843.0732287842,111.494144631276,12719275.0950247,1491.39330254311,-9192.04705963191,122770.801706244,1488.94536816775,942127.324266881,11737174.5331356,0.703727417122329,74722.606575973,6260.30923680013,369003.549447439,74787.4717921656,441181.903783998,2.0971576104965,8187829.11985121,-14262.4509801587,-44265.9462781972,22207.5971779704,10519.621742815,0.945547950473421,72546.3415158608,33423.6110364486,15519.9132141068,136536.782220459,-6339060.10649227,5452.53486750638,-727.231855318048,58322.2833700149,1.11670275995385,-65163.7673735042,80.7658372788073,305815.253535252,114.254840494458,9.33442311772567,63744.2545964306,314606.730888493,-25570.7679111137,0.0803156629797595,1408216.75207306,23377.2984759298,1837901.94252367,9026.99530143131,772210.527408296,-22898.7216782109,321089.289026701,21838.2953831746,33418.3302237962,14411.6141610362,-20781.0572777766,20644.3598874436,-182.95479894917,73751.8959742662,13.6129122837022,75796.7852687654,22374.4533074872,70813.1329026374,13085191.638184,97065.5385609869,1656.41602256671,8.51601447213879,4717.31247911861,-192617.646025707,87676.6686006255,720.679366037695,-3774.83113681524,154377.457091842,"2019-09-16 00:00:00 UTC",-8997.47465760771,47878.171665968,27214.6201378238,36887.0740185938,551805.16538958
"54","","2020-03-16 00:00:00 UTC","",71334.5920075649,-536.085696897575,4.56257629530119,-243.701558915615,61021.8215504776,16.2858494570303,10.9077743997177,27265.5174991074,218.385102342557,33019151.478793,-13624677.0693103,10324.7201430219,58876.4866745625,-18.8303427461791,29952.4810921467,3330.25781488613,86.5183977117536,63180.7666280221,12948.7096729416,7810.57792451136,3938.34529554714,86639.7333449573,1.3503967958433,78106.3621308037,-94204.1557538593,57406.886966636,10354.2217988348,-21050.5117048183,20527332.4124939,0.0378826880715771,425752.143689426,78549.2808786294,9796.0057694251,-8349.2877253665,25219906.8700908,17552.7282571439,11609.4676157159,70235.270108479,140972.395823635,26763.2158712674,126380.694414294,13347210.4163778,-17809.5362779613,37202.9024442159,7946448.81881892,49811.1241393347,-393.734876584409,-164342.875233848,29879.7647025808,95740.1595878105,3253.02270339906,225.559511335485,6404772.97093881,27217.0099362196,0.717109981739732,522.842750330075,-6136.48629421081,-767.186797831741,9863.69076982037,-3541.04038255284,95.4976923409623,20633616.6163821,461.949242472012,-9041.83581203051,50310.3031444982,1019.77035092331,-121460.599847353,2566988.96723037,0.538624902083378,89948.8124082569,23299.6875573204,267309.130487593,220180.447001212,799966.256655733,20.3487449348257,-17925429.1995751,-21828.4755587846,29750.961274619,31702.6770841259,9797.94247312429,0.754851064644069,49752.9521380506,96126.3847750456,-11564.0663552947,6245.43190615634,29169601.9742207,11793.8980944938,958.910530239998,16883.3891464042,1.0262707770859,105712.369285873,77.2697687687163,173951.45181322,107.639753797464,5.15372345238607,-26597.313292173,553070.096399271,-48333.7763133935,0.0364012169838791,1855664.12932684,3471.76302654257,2309971.50489787,3978.80396219701,-393653.247286918,-2723.52066463633,241018.056075096,3824.29471984559,36649.8479209785,4062.65073126717,-169526.384425488,18689.9739988353,1054.41290803374,-683.017526268035,24.833632255991,85439.1977167056,8393.90421064798,68698.6098459936,3501593.40168221,-400189.853828113,-7115.64026529247,5.49330206722278,4020.64060221246,383007.761682013,214093.280734382,450.469853829391,3665.76524126071,182958.269887888,"2022-08-22 00:00:00 UTC",33310.5942737793,4042.22817338213,11642.8855757722,41014.7316194431,282908.829367341
